Start_hour_left,Month_left,Year_left,apparent_temperature,humidity,dew_point,visibility,power
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.01
6,3,2019,21.87,1,17.45,3.56,0.27
7,3,2019,25.23,1,17.71,3.06,0.4
7,3,2019,25.23,1,17.71,3.06,0.0
7,3,2019,25.23,1,17.71,3.06,0.78
7,3,2019,25.23,1,17.71,3.06,3.6
8,3,2019,24.29,1,18.94,3.3,4.79
8,3,2019,24.29,1,18.94,3.3,5.97
8,3,2019,24.29,1,18.94,3.3,7.16
8,3,2019,24.29,1,18.94,3.3,8.26
9,3,2019,26.56,1,17.33,3.85,9.32
9,3,2019,26.56,1,17.33,3.85,10.25
9,3,2019,26.56,1,17.33,3.85,11.17
9,3,2019,26.56,1,17.33,3.85,11.84
10,3,2019,32.03,0,18.09,3.54,12.58
10,3,2019,32.03,0,18.09,3.54,13.39
10,3,2019,32.03,0,18.09,3.54,13.88
10,3,2019,32.03,0,18.09,3.54,14.37
11,3,2019,33.31,0,17.72,3.78,14.84
11,3,2019,33.31,0,17.72,3.78,15.31
11,3,2019,33.31,0,17.72,3.78,15.63
11,3,2019,33.31,0,17.72,3.78,15.82
12,3,2019,36.14,0,16.43,3.91,15.94
12,3,2019,36.14,0,16.43,3.91,15.99
12,3,2019,36.14,0,16.43,3.91,15.96
12,3,2019,36.14,0,16.43,3.91,16.06
13,3,2019,35.63,0,15.56,4.49,16.0
13,3,2019,35.63,0,15.56,4.49,16.16
13,3,2019,35.63,0,15.56,4.49,15.67
13,3,2019,35.63,0,15.56,4.49,15.29
14,3,2019,35.57,0,14.5,4.75,14.69
14,3,2019,35.57,0,14.5,4.75,14.45
14,3,2019,35.57,0,14.5,4.75,13.97
14,3,2019,35.57,0,14.5,4.75,13.31
15,3,2019,38.25,0,13.8,4.15,12.32
15,3,2019,38.25,0,13.8,4.15,11.1
15,3,2019,38.25,0,13.8,4.15,7.04
15,3,2019,38.25,0,13.8,4.15,8.34
16,3,2019,36.59,0,16.27,4.51,5.47
16,3,2019,36.59,0,16.27,4.51,7.59
16,3,2019,36.59,0,16.27,4.51,6.49
16,3,2019,36.59,0,16.27,4.51,5.5
17,3,2019,35.0,0,14.81,4.51,2.48
17,3,2019,35.0,0,14.81,4.51,3.18
17,3,2019,35.0,0,14.81,4.51,2.36
17,3,2019,35.0,0,14.81,4.51,1.18
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.15
6,3,2019,21.87,1,17.45,3.56,0.1
7,3,2019,25.23,1,17.71,3.06,1.27
7,3,2019,25.23,1,17.71,3.06,2.03
7,3,2019,25.23,1,17.71,3.06,3.23
7,3,2019,25.23,1,17.71,3.06,4.42
8,3,2019,24.29,1,18.94,3.3,5.62
8,3,2019,24.29,1,18.94,3.3,6.86
8,3,2019,24.29,1,18.94,3.3,8.13
8,3,2019,24.29,1,18.94,3.3,9.25
9,3,2019,26.56,1,17.33,3.85,10.37
9,3,2019,26.56,1,17.33,3.85,11.36
9,3,2019,26.56,1,17.33,3.85,12.33
9,3,2019,26.56,1,17.33,3.85,13.17
10,3,2019,32.03,0,18.09,3.54,13.94
10,3,2019,32.03,0,18.09,3.54,14.56
10,3,2019,32.03,0,18.09,3.54,15.19
10,3,2019,32.03,0,18.09,3.54,15.69
11,3,2019,33.31,0,17.72,3.78,15.99
11,3,2019,33.31,0,17.72,3.78,16.48
11,3,2019,33.31,0,17.72,3.78,16.72
11,3,2019,33.31,0,17.72,3.78,16.78
12,3,2019,36.14,0,16.43,3.91,16.99
12,3,2019,36.14,0,16.43,3.91,17.1
12,3,2019,36.14,0,16.43,3.91,17.28
12,3,2019,36.14,0,16.43,3.91,17.17
13,3,2019,35.63,0,15.56,4.49,17.14
13,3,2019,35.63,0,15.56,4.49,16.85
13,3,2019,35.63,0,15.56,4.49,16.52
13,3,2019,35.63,0,15.56,4.49,16.15
14,3,2019,35.57,0,14.5,4.75,15.56
14,3,2019,35.57,0,14.5,4.75,15.11
14,3,2019,35.57,0,14.5,4.75,14.48
14,3,2019,35.57,0,14.5,4.75,13.81
15,3,2019,38.25,0,13.8,4.15,13.06
15,3,2019,38.25,0,13.8,4.15,12.27
15,3,2019,38.25,0,13.8,4.15,11.41
15,3,2019,38.25,0,13.8,4.15,10.32
16,3,2019,36.59,0,16.27,4.51,9.15
16,3,2019,36.59,0,16.27,4.51,7.67
16,3,2019,36.59,0,16.27,4.51,6.99
16,3,2019,36.59,0,16.27,4.51,6.01
17,3,2019,35.0,0,14.81,4.51,4.68
17,3,2019,35.0,0,14.81,4.51,3.34
17,3,2019,35.0,0,14.81,4.51,2.21
17,3,2019,35.0,0,14.81,4.51,1.22
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.04
6,3,2019,21.87,1,17.45,3.56,0.39
7,3,2019,25.23,1,17.71,3.06,0.96
7,3,2019,25.23,1,17.71,3.06,1.65
7,3,2019,25.23,1,17.71,3.06,2.79
7,3,2019,25.23,1,17.71,3.06,3.92
8,3,2019,24.29,1,18.94,3.3,5.12
8,3,2019,24.29,1,18.94,3.3,6.48
8,3,2019,24.29,1,18.94,3.3,7.74
8,3,2019,24.29,1,18.94,3.3,8.9
9,3,2019,26.56,1,17.33,3.85,9.99
9,3,2019,26.56,1,17.33,3.85,11.1
9,3,2019,26.56,1,17.33,3.85,11.71
9,3,2019,26.56,1,17.33,3.85,11.75
10,3,2019,32.03,0,18.09,3.54,12.88
10,3,2019,32.03,0,18.09,3.54,12.74
10,3,2019,32.03,0,18.09,3.54,14.13
10,3,2019,32.03,0,18.09,3.54,15.4
11,3,2019,33.31,0,17.72,3.78,15.55
11,3,2019,33.31,0,17.72,3.78,15.82
11,3,2019,33.31,0,17.72,3.78,16.04
11,3,2019,33.31,0,17.72,3.78,16.26
12,3,2019,36.14,0,16.43,3.91,16.34
12,3,2019,36.14,0,16.43,3.91,16.33
12,3,2019,36.14,0,16.43,3.91,16.44
12,3,2019,36.14,0,16.43,3.91,16.41
13,3,2019,35.63,0,15.56,4.49,15.66
13,3,2019,35.63,0,15.56,4.49,16.17
13,3,2019,35.63,0,15.56,4.49,14.51
13,3,2019,35.63,0,15.56,4.49,15.61
14,3,2019,35.57,0,14.5,4.75,14.99
14,3,2019,35.57,0,14.5,4.75,14.48
14,3,2019,35.57,0,14.5,4.75,13.95
14,3,2019,35.57,0,14.5,4.75,13.3
15,3,2019,38.25,0,13.8,4.15,12.5
15,3,2019,38.25,0,13.8,4.15,11.59
15,3,2019,38.25,0,13.8,4.15,10.75
15,3,2019,38.25,0,13.8,4.15,9.69
16,3,2019,36.59,0,16.27,4.51,8.61
16,3,2019,36.59,0,16.27,4.51,7.6
16,3,2019,36.59,0,16.27,4.51,6.49
16,3,2019,36.59,0,16.27,4.51,4.06
17,3,2019,35.0,0,14.81,4.51,4.66
17,3,2019,35.0,0,14.81,4.51,3.26
17,3,2019,35.0,0,14.81,4.51,2.17
17,3,2019,35.0,0,14.81,4.51,1.3
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.04
6,3,2019,21.87,1,17.45,3.56,0.38
7,3,2019,25.23,1,17.71,3.06,0.89
7,3,2019,25.23,1,17.71,3.06,1.48
7,3,2019,25.23,1,17.71,3.06,2.46
7,3,2019,25.23,1,17.71,3.06,3.49
8,3,2019,24.29,1,18.94,3.3,4.63
8,3,2019,24.29,1,18.94,3.3,5.82
8,3,2019,24.29,1,18.94,3.3,6.96
8,3,2019,24.29,1,18.94,3.3,8.07
9,3,2019,26.56,1,17.33,3.85,9.12
9,3,2019,26.56,1,17.33,3.85,10.06
9,3,2019,26.56,1,17.33,3.85,11.0
9,3,2019,26.56,1,17.33,3.85,11.84
10,3,2019,32.03,0,18.09,3.54,12.54
10,3,2019,32.03,0,18.09,3.54,13.21
10,3,2019,32.03,0,18.09,3.54,13.51
10,3,2019,32.03,0,18.09,3.54,14.38
11,3,2019,33.31,0,17.72,3.78,14.79
11,3,2019,33.31,0,17.72,3.78,15.19
11,3,2019,33.31,0,17.72,3.78,15.49
11,3,2019,33.31,0,17.72,3.78,15.82
12,3,2019,36.14,0,16.43,3.91,16.01
12,3,2019,36.14,0,16.43,3.91,16.11
12,3,2019,36.14,0,16.43,3.91,16.19
12,3,2019,36.14,0,16.43,3.91,16.11
13,3,2019,35.63,0,15.56,4.49,16.03
13,3,2019,35.63,0,15.56,4.49,15.79
13,3,2019,35.63,0,15.56,4.49,15.51
13,3,2019,35.63,0,15.56,4.49,15.23
14,3,2019,35.57,0,14.5,4.75,14.85
14,3,2019,35.57,0,14.5,4.75,14.46
14,3,2019,35.57,0,14.5,4.75,13.83
14,3,2019,35.57,0,14.5,4.75,13.82
15,3,2019,38.25,0,13.8,4.15,13.99
15,3,2019,38.25,0,13.8,4.15,12.55
15,3,2019,38.25,0,13.8,4.15,10.88
15,3,2019,38.25,0,13.8,4.15,9.66
16,3,2019,36.59,0,16.27,4.51,5.89
16,3,2019,36.59,0,16.27,4.51,4.08
16,3,2019,36.59,0,16.27,4.51,4.58
16,3,2019,36.59,0,16.27,4.51,3.97
17,3,2019,35.0,0,14.81,4.51,2.05
17,3,2019,35.0,0,14.81,4.51,2.12
17,3,2019,35.0,0,14.81,4.51,1.06
17,3,2019,35.0,0,14.81,4.51,0.8
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.06
6,3,2019,21.87,1,17.45,3.56,0.33
7,3,2019,25.23,1,17.71,3.06,0.54
7,3,2019,25.23,1,17.71,3.06,1.61
7,3,2019,25.23,1,17.71,3.06,3.11
7,3,2019,25.23,1,17.71,3.06,4.15
8,3,2019,24.29,1,18.94,3.3,5.48
8,3,2019,24.29,1,18.94,3.3,6.09
8,3,2019,24.29,1,18.94,3.3,6.5
8,3,2019,24.29,1,18.94,3.3,8.64
9,3,2019,26.56,1,17.33,3.85,9.69
9,3,2019,26.56,1,17.33,3.85,10.68
9,3,2019,26.56,1,17.33,3.85,11.66
9,3,2019,26.56,1,17.33,3.85,12.39
10,3,2019,32.03,0,18.09,3.54,13.16
10,3,2019,32.03,0,18.09,3.54,13.78
10,3,2019,32.03,0,18.09,3.54,14.58
10,3,2019,32.03,0,18.09,3.54,15.27
11,3,2019,33.31,0,17.72,3.78,15.59
11,3,2019,33.31,0,17.72,3.78,15.89
11,3,2019,33.31,0,17.72,3.78,16.13
11,3,2019,33.31,0,17.72,3.78,16.31
12,3,2019,36.14,0,16.43,3.91,16.62
12,3,2019,36.14,0,16.43,3.91,16.72
12,3,2019,36.14,0,16.43,3.91,16.54
12,3,2019,36.14,0,16.43,3.91,16.56
13,3,2019,35.63,0,15.56,4.49,16.35
13,3,2019,35.63,0,15.56,4.49,16.29
13,3,2019,35.63,0,15.56,4.49,16.0
13,3,2019,35.63,0,15.56,4.49,15.48
14,3,2019,35.57,0,14.5,4.75,14.83
14,3,2019,35.57,0,14.5,4.75,14.18
14,3,2019,35.57,0,14.5,4.75,13.05
14,3,2019,35.57,0,14.5,4.75,14.17
15,3,2019,38.25,0,13.8,4.15,7.78
15,3,2019,38.25,0,13.8,4.15,10.83
15,3,2019,38.25,0,13.8,4.15,10.45
15,3,2019,38.25,0,13.8,4.15,7.99
16,3,2019,36.59,0,16.27,4.51,7.34
16,3,2019,36.59,0,16.27,4.51,5.61
16,3,2019,36.59,0,16.27,4.51,3.46
16,3,2019,36.59,0,16.27,4.51,1.82
17,3,2019,35.0,0,14.81,4.51,1.59
17,3,2019,35.0,0,14.81,4.51,1.94
17,3,2019,35.0,0,14.81,4.51,1.74
17,3,2019,35.0,0,14.81,4.51,1.45
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
18,3,2019,35.3,0,16.14,3.96,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
19,3,2019,31.83,0,17.7,3.78,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
20,3,2019,30.46,0,17.1,4.02,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
21,3,2019,29.18,1,19.31,3.7,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
22,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
23,3,2019,27.91,1,17.09,4.02,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
0,3,2019,26.52,1,19.46,3.57,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
1,3,2019,28.78,1,20.06,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
2,3,2019,26.58,1,19.97,3.06,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
3,3,2019,23.84,1,18.66,3.56,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
4,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
5,3,2019,24.13,1,17.84,3.06,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.0
6,3,2019,21.87,1,17.45,3.56,0.12
6,3,2019,21.87,1,17.45,3.56,0.51
7,3,2019,25.23,1,17.71,3.06,1.12
7,3,2019,25.23,1,17.71,3.06,1.85
7,3,2019,25.23,1,17.71,3.06,3.0
7,3,2019,25.23,1,17.71,3.06,4.17
8,3,2019,24.29,1,18.94,3.3,5.36
8,3,2019,24.29,1,18.94,3.3,4.96
8,3,2019,24.29,1,18.94,3.3,6.61
8,3,2019,24.29,1,18.94,3.3,8.9
9,3,2019,26.56,1,17.33,3.85,10.02
9,3,2019,26.56,1,17.33,3.85,11.02
9,3,2019,26.56,1,17.33,3.85,11.92
9,3,2019,26.56,1,17.33,3.85,12.76
10,3,2019,32.03,0,18.09,3.54,13.51
10,3,2019,32.03,0,18.09,3.54,14.22
10,3,2019,32.03,0,18.09,3.54,14.86
10,3,2019,32.03,0,18.09,3.54,15.37
11,3,2019,33.31,0,17.72,3.78,15.83
11,3,2019,33.31,0,17.72,3.78,16.39
11,3,2019,33.31,0,17.72,3.78,16.74
11,3,2019,33.31,0,17.72,3.78,16.76
12,3,2019,36.14,0,16.43,3.91,16.8
12,3,2019,36.14,0,16.43,3.91,17.11
12,3,2019,36.14,0,16.43,3.91,16.92
12,3,2019,36.14,0,16.43,3.91,16.89
13,3,2019,35.63,0,15.56,4.49,16.59
13,3,2019,35.63,0,15.56,4.49,16.63
13,3,2019,35.63,0,15.56,4.49,16.35
13,3,2019,35.63,0,15.56,4.49,15.98
14,3,2019,35.57,0,14.5,4.75,15.36
14,3,2019,35.57,0,14.5,4.75,14.96
14,3,2019,35.57,0,14.5,4.75,14.16
14,3,2019,35.57,0,14.5,4.75,13.55
15,3,2019,38.25,0,13.8,4.15,13.13
15,3,2019,38.25,0,13.8,4.15,12.2
15,3,2019,38.25,0,13.8,4.15,11.27
